"order_id","order_date","required_date","shipped_date","company_name","category_name","country","product_name","discount"
10878,"1998-02-10","1998-03-10","1998-02-12","QUICK-Stop","Confections","Germany","Sir Rodney's Marmalade","0.05"
10879,"1998-02-10","1998-03-10","1998-02-12","Wilman Kala","Seafood","Finland","Boston Crab Meat","0"
10879,"1998-02-10","1998-03-10","1998-02-12","Wilman Kala","Condiments","Finland","Louisiana Fiery Hot Pepper Sauce","0"
10879,"1998-02-10","1998-03-10","1998-02-12","Wilman Kala","Beverages","Finland","Lakkalikööri","0"
10880,"1998-02-10","1998-03-24","1998-02-18","Folk och fä HB","Grains/Cereals","Sweden","Tunnbröd","0.2"
10880,"1998-02-10","1998-03-24","1998-02-18","Folk och fä HB","Condiments","Sweden","Sirop d'érable","0.2"
10880,"1998-02-10","1998-03-24","1998-02-18","Folk och fä HB","Beverages","Sweden","Outback Lager","0.2"
10881,"1998-02-11","1998-03-11","1998-02-18","Cactus Comidas para llevar","Seafood","Argentina","Röd Kaviar","0"
10882,"1998-02-11","1998-03-11","1998-02-20","Save-a-lot Markets","Grains/Cereals","USA","Singaporean Hokkien Fried Mee","0"
10882,"1998-02-11","1998-03-11","1998-02-20","Save-a-lot Markets","Confections","USA","Maxilaku","0.15"
10882,"1998-02-11","1998-03-11","1998-02-20","Save-a-lot Markets","Meat/Poultry","USA","Tourtière","0.15"
10883,"1998-02-12","1998-03-12","1998-02-20","Lonesome Pine Restaurant","Beverages","USA","Guaraná Fantástica","0"
10884,"1998-02-12","1998-03-12","1998-02-13","Let's Stop N Shop","Confections","USA","Sir Rodney's Scones","0.05"
10884,"1998-02-12","1998-03-12","1998-02-13","Let's Stop N Shop","Grains/Cereals","USA","Gnocchi di nonna Alice","0.05"
10884,"1998-02-12","1998-03-12","1998-02-13","Let's Stop N Shop","Condiments","USA","Louisiana Fiery Hot Pepper Sauce","0.05"
10885,"1998-02-12","1998-03-12","1998-02-18","Suprêmes délices","Beverages","Belgium","Chang","0"
10885,"1998-02-12","1998-03-12","1998-02-18","Suprêmes délices","Beverages","Belgium","Guaraná Fantástica","0"
10885,"1998-02-12","1998-03-12","1998-02-18","Suprêmes délices","Beverages","Belgium","Outback Lager","0"
10885,"1998-02-12","1998-03-12","1998-02-18","Suprêmes délices","Condiments","Belgium","Original Frankfurter grüne Soße","0"
10886,"1998-02-13","1998-03-13","1998-03-02","Hanari Carnes","Seafood","Brazil","Ikura","0"
10886,"1998-02-13","1998-03-13","1998-03-02","Hanari Carnes","Dairy Products","Brazil","Gorgonzola Telino","0"
10886,"1998-02-13","1998-03-13","1998-03-02","Hanari Carnes","Condiments","Brazil","Original Frankfurter grüne Soße","0"
10887,"1998-02-13","1998-03-13","1998-02-16","Galería del gastrónomo","Confections","Spain","NuNuCa Nuß-Nougat-Creme","0"
10888,"1998-02-16","1998-03-16","1998-02-23","Godos Cocina Típica","Beverages","Spain","Chang","0"
10888,"1998-02-16","1998-03-16","1998-02-23","Godos Cocina Típica","Confections","Spain","Scottish Longbreads","0"
10889,"1998-02-16","1998-03-16","1998-02-23","Rattlesnake Canyon Grocery","Dairy Products","USA","Queso Cabrales","0"
10889,"1998-02-16","1998-03-16","1998-02-23","Rattlesnake Canyon Grocery","Beverages","USA","Côte de Blaye","0"
10890,"1998-02-16","1998-03-16","1998-02-18","Du monde entier","Meat/Poultry","France","Alice Mutton","0"
10890,"1998-02-16","1998-03-16","1998-02-18","Du monde entier","Beverages","France","Sasquatch Ale","0"
10890,"1998-02-16","1998-03-16","1998-02-18","Du monde entier","Seafood","France","Jack's New England Clam Chowder","0"
10891,"1998-02-17","1998-03-17","1998-02-19","Lehmanns Marktstand","Seafood","Germany","Nord-Ost Matjeshering","0.05"
10892,"1998-02-17","1998-03-17","1998-02-19","Maison Dewey","Dairy Products","Belgium","Raclette Courdavault","0.05"
10893,"1998-02-18","1998-03-18","1998-02-20","Königlich Essen","Condiments","Germany","Northwoods Cranberry Sauce","0"
10893,"1998-02-18","1998-03-18","1998-02-20","Königlich Essen","Beverages","Germany","Guaraná Fantástica","0"
10893,"1998-02-18","1998-03-18","1998-02-20","Königlich Essen","Meat/Poultry","Germany","Thüringer Rostbratwurst","0"
10893,"1998-02-18","1998-03-18","1998-02-20","Königlich Essen","Seafood","Germany","Nord-Ost Matjeshering","0"
10893,"1998-02-18","1998-03-18","1998-02-20","Königlich Essen","Seafood","Germany","Inlagd Sill","0"
10894,"1998-02-18","1998-03-18","1998-02-20","Save-a-lot Markets","Seafood","USA","Konbu","0.05"
10894,"1998-02-18","1998-03-18","1998-02-20","Save-a-lot Markets","Dairy Products","USA","Gudbrandsdalsost","0.05"
10894,"1998-02-18","1998-03-18","1998-02-20","Save-a-lot Markets","Beverages","USA","Rhönbräu Klosterbier","0.05"
10895,"1998-02-18","1998-03-18","1998-02-23","Ernst Handel","Beverages","Austria","Guaraná Fantástica","0"
10895,"1998-02-18","1998-03-18","1998-02-23","Ernst Handel","Beverages","Austria","Chartreuse verte","0"
10895,"1998-02-18","1998-03-18","1998-02-23","Ernst Handel","Seafood","Austria","Boston Crab Meat","0"
10895,"1998-02-18","1998-03-18","1998-02-23","Ernst Handel","Dairy Products","Austria","Camembert Pierrot","0"
10896,"1998-02-19","1998-03-19","1998-02-27","Maison Dewey","Seafood","Belgium","Rogede sild","0"
10896,"1998-02-19","1998-03-19","1998-02-27","Maison Dewey","Grains/Cereals","Belgium","Gnocchi di nonna Alice","0"
10897,"1998-02-19","1998-03-19","1998-02-25","Hungry Owl All-Night Grocers","Meat/Poultry","Ireland","Thüringer Rostbratwurst","0"
10897,"1998-02-19","1998-03-19","1998-02-25","Hungry Owl All-Night Grocers","Seafood","Ireland","Nord-Ost Matjeshering","0"
10898,"1998-02-20","1998-03-20","1998-03-06","Océano Atlántico Ltda.","Seafood","Argentina","Konbu","0"
10899,"1998-02-20","1998-03-20","1998-02-26","LILA-Supermercado","Beverages","Venezuela","Chartreuse verte","0.15"
10900,"1998-02-20","1998-03-20","1998-03-04","Wellington Importadora","Beverages","Brazil","Outback Lager","0.25"
10901,"1998-02-23","1998-03-23","1998-02-26","HILARION-Abastos","Seafood","Venezuela","Jack's New England Clam Chowder","0"
10901,"1998-02-23","1998-03-23","1998-02-26","HILARION-Abastos","Dairy Products","Venezuela","Flotemysost","0"
10902,"1998-02-23","1998-03-23","1998-03-03","Folk och fä HB","Meat/Poultry","Sweden","Pâté chinois","0.15"
10902,"1998-02-23","1998-03-23","1998-03-03","Folk och fä HB","Confections","Sweden","Tarte au sucre","0.15"
10903,"1998-02-24","1998-03-24","1998-03-04","Hanari Carnes","Seafood","Brazil","Konbu","0"
10903,"1998-02-24","1998-03-24","1998-03-04","Hanari Carnes","Condiments","Brazil","Louisiana Fiery Hot Pepper Sauce","0"
10903,"1998-02-24","1998-03-24","1998-03-04","Hanari Carnes","Confections","Brazil","Scottish Longbreads","0"
10904,"1998-02-24","1998-03-24","1998-02-27","White Clover Markets","Seafood","USA","Escargots de Bourgogne","0"
10904,"1998-02-24","1998-03-24","1998-02-27","White Clover Markets","Confections","USA","Tarte au sucre","0"
10905,"1998-02-24","1998-03-24","1998-03-06","Wellington Importadora","Beverages","Brazil","Chai","0.05"
10906,"1998-02-25","1998-03-11","1998-03-03","Wolski  Zajazd","Condiments","Poland","Sirop d'érable","0"
10907,"1998-02-25","1998-03-25","1998-02-27","Spécialités du monde","Beverages","France","Rhönbräu Klosterbier","0"
10908,"1998-02-26","1998-03-26","1998-03-06","Reggiani Caseifici","Produce","Italy","Uncle Bob's Organic Dried Pears","0.05"
10908,"1998-02-26","1998-03-26","1998-03-06","Reggiani Caseifici","Grains/Cereals","Italy","Filo Mix","0.05"
10909,"1998-02-26","1998-03-26","1998-03-10","Santé Gourmet","Produce","Norway","Uncle Bob's Organic Dried Pears","0"
10909,"1998-02-26","1998-03-26","1998-03-10","Santé Gourmet","Confections","Norway","Pavlova","0"
10909,"1998-02-26","1998-03-26","1998-03-10","Santé Gourmet","Seafood","Norway","Jack's New England Clam Chowder","0"
10910,"1998-02-26","1998-03-26","1998-03-04","Wilman Kala","Confections","Finland","Teatime Chocolate Biscuits","0"
10910,"1998-02-26","1998-03-26","1998-03-04","Wilman Kala","Confections","Finland","Maxilaku","0"
10910,"1998-02-26","1998-03-26","1998-03-04","Wilman Kala","Condiments","Finland","Sirop d'érable","0"
10911,"1998-02-26","1998-03-26","1998-03-05","Godos Cocina Típica","Beverages","Spain","Chai","0"
10911,"1998-02-26","1998-03-26","1998-03-05","Godos Cocina Típica","Meat/Poultry","Spain","Alice Mutton","0"
10911,"1998-02-26","1998-03-26","1998-03-05","Godos Cocina Típica","Beverages","Spain","Laughing Lumberjack Lager","0"
10912,"1998-02-26","1998-03-26","1998-03-18","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Queso Cabrales","0.25"
10912,"1998-02-26","1998-03-26","1998-03-18","Hungry Owl All-Night Grocers","Meat/Poultry","Ireland","Thüringer Rostbratwurst","0.25"
10913,"1998-02-26","1998-03-26","1998-03-04","Queen Cozinha","Condiments","Brazil","Chef Anton's Cajun Seasoning","0.25"
10913,"1998-02-26","1998-03-26","1998-03-04","Queen Cozinha","Dairy Products","Brazil","Geitost","0.25"
10913,"1998-02-26","1998-03-26","1998-03-04","Queen Cozinha","Seafood","Brazil","Escargots de Bourgogne","0"
10914,"1998-02-27","1998-03-27","1998-03-02","Queen Cozinha","Dairy Products","Brazil","Flotemysost","0"
10915,"1998-02-27","1998-03-27","1998-03-02","Tortuga Restaurante","Meat/Poultry","Mexico","Alice Mutton","0"
10915,"1998-02-27","1998-03-27","1998-03-02","Tortuga Restaurante","Dairy Products","Mexico","Geitost","0"
10915,"1998-02-27","1998-03-27","1998-03-02","Tortuga Restaurante","Meat/Poultry","Mexico","Tourtière","0"
10916,"1998-02-27","1998-03-27","1998-03-09","Rancho grande","Confections","Argentina","Pavlova","0"
10916,"1998-02-27","1998-03-27","1998-03-09","Rancho grande","Dairy Products","Argentina","Mascarpone Fabioli","0"
10916,"1998-02-27","1998-03-27","1998-03-09","Rancho grande","Grains/Cereals","Argentina","Ravioli Angelo","0"
10917,"1998-03-02","1998-03-30","1998-03-11","Romero y tomillo","Seafood","Spain","Nord-Ost Matjeshering","0"
10917,"1998-03-02","1998-03-30","1998-03-11","Romero y tomillo","Dairy Products","Spain","Camembert Pierrot","0"
10918,"1998-03-02","1998-03-30","1998-03-11","Bottom-Dollar Markets","Beverages","Canada","Chai","0.25"
10918,"1998-03-02","1998-03-30","1998-03-11","Bottom-Dollar Markets","Dairy Products","Canada","Camembert Pierrot","0.25"
10919,"1998-03-02","1998-03-30","1998-03-04","LINO-Delicateses","Confections","Venezuela","Pavlova","0"
10919,"1998-03-02","1998-03-30","1998-03-04","LINO-Delicateses","Confections","Venezuela","NuNuCa Nuß-Nougat-Creme","0"
10919,"1998-03-02","1998-03-30","1998-03-04","LINO-Delicateses","Seafood","Venezuela","Boston Crab Meat","0"
10920,"1998-03-03","1998-03-31","1998-03-09","Around the Horn","Confections","UK","Valkoinen suklaa","0"
10921,"1998-03-03","1998-04-14","1998-03-09","Vaffeljernet","Beverages","Denmark","Steeleye Stout","0"
10921,"1998-03-03","1998-04-14","1998-03-09","Vaffeljernet","Condiments","Denmark","Vegie-spread","0"
10922,"1998-03-03","1998-03-31","1998-03-05","Hanari Carnes","Meat/Poultry","Brazil","Alice Mutton","0"
10922,"1998-03-03","1998-03-31","1998-03-05","Hanari Carnes","Beverages","Brazil","Guaraná Fantástica","0"
10923,"1998-03-03","1998-04-14","1998-03-13","La maison d'Asie","Grains/Cereals","France","Singaporean Hokkien Fried Mee","0.2"
10923,"1998-03-03","1998-04-14","1998-03-13","La maison d'Asie","Beverages","France","Ipoh Coffee","0.2"
10923,"1998-03-03","1998-04-14","1998-03-13","La maison d'Asie","Beverages","France","Laughing Lumberjack Lager","0.2"
10924,"1998-03-04","1998-04-01","1998-04-08","Berglunds snabbköp","Seafood","Sweden","Ikura","0.1"
10924,"1998-03-04","1998-04-01","1998-04-08","Berglunds snabbköp","Produce","Sweden","Rössle Sauerkraut","0.1"
10924,"1998-03-04","1998-04-01","1998-04-08","Berglunds snabbköp","Beverages","Sweden","Rhönbräu Klosterbier","0"
10925,"1998-03-04","1998-04-01","1998-03-13","Hanari Carnes","Seafood","Brazil","Inlagd Sill","0.15"
10925,"1998-03-04","1998-04-01","1998-03-13","Hanari Carnes","Grains/Cereals","Brazil","Filo Mix","0.15"
10926,"1998-03-04","1998-04-01","1998-03-11","Ana Trujillo Emparedados y helados","Dairy Products","Mexico","Queso Cabrales","0"
10926,"1998-03-04","1998-04-01","1998-03-11","Ana Trujillo Emparedados y helados","Seafood","Mexico","Konbu","0"
10926,"1998-03-04","1998-04-01","1998-03-11","Ana Trujillo Emparedados y helados","Confections","Mexico","Teatime Chocolate Biscuits","0"
10926,"1998-03-04","1998-04-01","1998-03-11","Ana Trujillo Emparedados y helados","Dairy Products","Mexico","Mozzarella di Giovanni","0"
10927,"1998-03-05","1998-04-02","1998-04-08","La corne d'abondance","Confections","France","Sir Rodney's Marmalade","0"
10927,"1998-03-05","1998-04-02","1998-04-08","La corne d'abondance","Grains/Cereals","France","Filo Mix","0"
10927,"1998-03-05","1998-04-02","1998-04-08","La corne d'abondance","Beverages","France","Lakkalikööri","0"
10928,"1998-03-05","1998-04-02","1998-03-18","Galería del gastrónomo","Confections","Spain","Zaanse koeken","0"
10928,"1998-03-05","1998-04-02","1998-03-18","Galería del gastrónomo","Beverages","Spain","Lakkalikööri","0"
10929,"1998-03-05","1998-04-02","1998-03-12","Frankenversand","Confections","Germany","Sir Rodney's Scones","0"
10929,"1998-03-05","1998-04-02","1998-03-12","Frankenversand","Beverages","Germany","Rhönbräu Klosterbier","0"
10929,"1998-03-05","1998-04-02","1998-03-12","Frankenversand","Condiments","Germany","Original Frankfurter grüne Soße","0"
10930,"1998-03-06","1998-04-17","1998-03-18","Suprêmes délices","Confections","Belgium","Sir Rodney's Scones","0"
10930,"1998-03-06","1998-04-17","1998-03-18","Suprêmes délices","Confections","Belgium","Schoggi Schokolade","0"
10930,"1998-03-06","1998-04-17","1998-03-18","Suprêmes délices","Meat/Poultry","Belgium","Pâté chinois","0.2"
10930,"1998-03-06","1998-04-17","1998-03-18","Suprêmes délices","Seafood","Belgium","Escargots de Bourgogne","0.2"
10931,"1998-03-06","1998-03-20","1998-03-19","Richter Supermarkt","Seafood","Switzerland","Konbu","0.15"
10931,"1998-03-06","1998-03-20","1998-03-19","Richter Supermarkt","Grains/Cereals","Switzerland","Ravioli Angelo","0"
10932,"1998-03-06","1998-04-03","1998-03-24","Bon app'","Confections","France","Pavlova","0.1"
10932,"1998-03-06","1998-04-03","1998-03-24","Bon app'","Confections","France","Tarte au sucre","0.1"
10932,"1998-03-06","1998-04-03","1998-03-24","Bon app'","Dairy Products","France","Mozzarella di Giovanni","0"
10932,"1998-03-06","1998-04-03","1998-03-24","Bon app'","Beverages","France","Rhönbräu Klosterbier","0.1"
10933,"1998-03-06","1998-04-03","1998-03-16","Island Trading","Meat/Poultry","UK","Perth Pasties","0"
10933,"1998-03-06","1998-04-03","1998-03-16","Island Trading","Condiments","UK","Sirop d'érable","0"
10934,"1998-03-09","1998-04-06","1998-03-12","Lehmanns Marktstand","Condiments","Germany","Grandma's Boysenberry Spread","0"
10935,"1998-03-09","1998-04-06","1998-03-18","Wellington Importadora","Beverages","Brazil","Chai","0"
10935,"1998-03-09","1998-04-06","1998-03-18","Wellington Importadora","Seafood","Brazil","Carnarvon Tigers","0.25"
10935,"1998-03-09","1998-04-06","1998-03-18","Wellington Importadora","Grains/Cereals","Brazil","Tunnbröd","0.25"
10936,"1998-03-09","1998-04-06","1998-03-18","Great Lakes Food Market","Seafood","USA","Inlagd Sill","0.2"
10937,"1998-03-10","1998-03-24","1998-03-13","Cactus Comidas para llevar","Produce","Argentina","Rössle Sauerkraut","0"
10937,"1998-03-10","1998-03-24","1998-03-13","Cactus Comidas para llevar","Beverages","Argentina","Sasquatch Ale","0"
10938,"1998-03-10","1998-04-07","1998-03-16","QUICK-Stop","Seafood","Germany","Konbu","0.25"
10938,"1998-03-10","1998-04-07","1998-03-16","QUICK-Stop","Beverages","Germany","Ipoh Coffee","0.25"
10938,"1998-03-10","1998-04-07","1998-03-16","QUICK-Stop","Dairy Products","Germany","Camembert Pierrot","0.25"
10938,"1998-03-10","1998-04-07","1998-03-16","QUICK-Stop","Dairy Products","Germany","Flotemysost","0.25"
10939,"1998-03-10","1998-04-07","1998-03-13","Magazzini Alimentari Riuniti","Beverages","Italy","Chang","0.15"
10939,"1998-03-10","1998-04-07","1998-03-13","Magazzini Alimentari Riuniti","Beverages","Italy","Laughing Lumberjack Lager","0.15"
10940,"1998-03-11","1998-04-08","1998-03-23","Bon app'","Produce","France","Uncle Bob's Organic Dried Pears","0"
10940,"1998-03-11","1998-04-08","1998-03-23","Bon app'","Seafood","France","Konbu","0"
10941,"1998-03-11","1998-04-08","1998-03-20","Save-a-lot Markets","Dairy Products","USA","Gorgonzola Telino","0.25"
10941,"1998-03-11","1998-04-08","1998-03-20","Save-a-lot Markets","Confections","USA","Tarte au sucre","0.25"
10941,"1998-03-11","1998-04-08","1998-03-20","Save-a-lot Markets","Confections","USA","Scottish Longbreads","0.25"
10941,"1998-03-11","1998-04-08","1998-03-20","Save-a-lot Markets","Dairy Products","USA","Mozzarella di Giovanni","0"
10942,"1998-03-11","1998-04-08","1998-03-18","Reggiani Caseifici","Confections","Italy","Maxilaku","0"
10943,"1998-03-11","1998-04-08","1998-03-19","B's Beverages","Seafood","UK","Konbu","0"
10943,"1998-03-11","1998-04-08","1998-03-19","B's Beverages","Grains/Cereals","UK","Gustaf's Knäckebröd","0"
10943,"1998-03-11","1998-04-08","1998-03-19","B's Beverages","Seafood","UK","Spegesild","0"
10944,"1998-03-12","1998-03-26","1998-03-13","Bottom-Dollar Markets","Dairy Products","Canada","Queso Cabrales","0.25"
10944,"1998-03-12","1998-03-26","1998-03-13","Bottom-Dollar Markets","Condiments","Canada","Gula Malacca","0.25"
10944,"1998-03-12","1998-03-26","1998-03-13","Bottom-Dollar Markets","Grains/Cereals","Canada","Gnocchi di nonna Alice","0"
10945,"1998-03-12","1998-04-09","1998-03-18","Morgenstern Gesundkost","Seafood","Germany","Konbu","0"
10945,"1998-03-12","1998-04-09","1998-03-18","Morgenstern Gesundkost","Dairy Products","Germany","Gorgonzola Telino","0"
10946,"1998-03-12","1998-04-09","1998-03-19","Vaffeljernet","Seafood","Denmark","Ikura","0"
10946,"1998-03-12","1998-04-09","1998-03-19","Vaffeljernet","Beverages","Denmark","Guaraná Fantástica","0"
10946,"1998-03-12","1998-04-09","1998-03-19","Vaffeljernet","Condiments","Denmark","Original Frankfurter grüne Soße","0"
10947,"1998-03-13","1998-04-10","1998-03-16","B's Beverages","Dairy Products","UK","Raclette Courdavault","0"
10948,"1998-03-13","1998-04-10","1998-03-19","Godos Cocina Típica","Confections","Spain","Valkoinen suklaa","0"
10948,"1998-03-13","1998-04-10","1998-03-19","Godos Cocina Típica","Produce","Spain","Manjimup Dried Apples","0"
10948,"1998-03-13","1998-04-10","1998-03-19","Godos Cocina Típica","Meat/Poultry","Spain","Pâté chinois","0"
10949,"1998-03-13","1998-04-10","1998-03-17","Bottom-Dollar Markets","Condiments","Canada","Grandma's Boysenberry Spread","0"
10949,"1998-03-13","1998-04-10","1998-03-17","Bottom-Dollar Markets","Seafood","Canada","Ikura","0"
10949,"1998-03-13","1998-04-10","1998-03-17","Bottom-Dollar Markets","Meat/Poultry","Canada","Alice Mutton","0"
10949,"1998-03-13","1998-04-10","1998-03-17","Bottom-Dollar Markets","Confections","Canada","Tarte au sucre","0"
10950,"1998-03-16","1998-04-13","1998-03-23","Magazzini Alimentari Riuniti","Condiments","Italy","Chef Anton's Cajun Seasoning","0"
10951,"1998-03-16","1998-04-27","1998-04-07","Richter Supermarkt","Dairy Products","Switzerland","Geitost","0.05"
10951,"1998-03-16","1998-04-27","1998-04-07","Richter Supermarkt","Seafood","Switzerland","Jack's New England Clam Chowder","0.05"
10951,"1998-03-16","1998-04-27","1998-04-07","Richter Supermarkt","Beverages","Switzerland","Rhönbräu Klosterbier","0.05"
10952,"1998-03-16","1998-04-27","1998-03-24","Alfreds Futterkiste","Condiments","Germany","Grandma's Boysenberry Spread","0.05"
10952,"1998-03-16","1998-04-27","1998-03-24","Alfreds Futterkiste","Produce","Germany","Rössle Sauerkraut","0"
10953,"1998-03-16","1998-03-30","1998-03-25","Around the Horn","Confections","UK","Sir Rodney's Marmalade","0.05"
10953,"1998-03-16","1998-03-30","1998-03-25","Around the Horn","Dairy Products","UK","Gorgonzola Telino","0.05"
10954,"1998-03-17","1998-04-28","1998-03-20","LINO-Delicateses","Confections","Venezuela","Pavlova","0.15"
10954,"1998-03-17","1998-04-28","1998-03-20","LINO-Delicateses","Dairy Products","Venezuela","Gorgonzola Telino","0.15"
10954,"1998-03-17","1998-04-28","1998-03-20","LINO-Delicateses","Seafood","Venezuela","Rogede sild","0"
10954,"1998-03-17","1998-04-28","1998-03-20","LINO-Delicateses","Dairy Products","Venezuela","Camembert Pierrot","0.15"
10955,"1998-03-17","1998-04-14","1998-03-20","Folk och fä HB","Beverages","Sweden","Rhönbräu Klosterbier","0.2"
10956,"1998-03-17","1998-04-28","1998-03-20","Blauer See Delikatessen","Confections","Germany","Sir Rodney's Scones","0"
10956,"1998-03-17","1998-04-28","1998-03-20","Blauer See Delikatessen","Confections","Germany","Zaanse koeken","0"
10956,"1998-03-17","1998-04-28","1998-03-20","Blauer See Delikatessen","Produce","Germany","Manjimup Dried Apples","0"
10957,"1998-03-18","1998-04-15","1998-03-27","HILARION-Abastos","Seafood","Venezuela","Nord-Ost Matjeshering","0"
10957,"1998-03-18","1998-04-15","1998-03-27","HILARION-Abastos","Beverages","Venezuela","Steeleye Stout","0"
10957,"1998-03-18","1998-04-15","1998-03-27","HILARION-Abastos","Grains/Cereals","Venezuela","Wimmers gute Semmelknödel","0"
10958,"1998-03-18","1998-04-15","1998-03-27","Océano Atlántico Ltda.","Condiments","Argentina","Chef Anton's Gumbo Mix","0"
10958,"1998-03-18","1998-04-15","1998-03-27","Océano Atlántico Ltda.","Produce","Argentina","Uncle Bob's Organic Dried Pears","0"
10958,"1998-03-18","1998-04-15","1998-03-27","Océano Atlántico Ltda.","Dairy Products","Argentina","Mozzarella di Giovanni","0"
10959,"1998-03-18","1998-04-29","1998-03-23","Gourmet Lanchonetes","Beverages","Brazil","Rhönbräu Klosterbier","0.15"
10960,"1998-03-19","1998-04-02","1998-04-08","HILARION-Abastos","Beverages","Venezuela","Guaraná Fantástica","0.25"
10960,"1998-03-19","1998-04-02","1998-04-08","HILARION-Abastos","Seafood","Venezuela","Jack's New England Clam Chowder","0"
10961,"1998-03-19","1998-04-16","1998-03-30","Queen Cozinha","Grains/Cereals","Brazil","Filo Mix","0.05"
10961,"1998-03-19","1998-04-16","1998-03-30","Queen Cozinha","Beverages","Brazil","Lakkalikööri","0"
10962,"1998-03-19","1998-04-16","1998-03-23","QUICK-Stop","Produce","Germany","Uncle Bob's Organic Dried Pears","0"
10962,"1998-03-19","1998-04-16","1998-03-23","QUICK-Stop","Seafood","Germany","Konbu","0"
10962,"1998-03-19","1998-04-16","1998-03-23","QUICK-Stop","Meat/Poultry","Germany","Perth Pasties","0"
10962,"1998-03-19","1998-04-16","1998-03-23","QUICK-Stop","Dairy Products","Germany","Gudbrandsdalsost","0"
10962,"1998-03-19","1998-04-16","1998-03-23","QUICK-Stop","Beverages","Germany","Lakkalikööri","0"
10963,"1998-03-19","1998-04-16","1998-03-26","Furia Bacalhau e Frutos do Mar","Dairy Products","Portugal","Camembert Pierrot","0.15"
10964,"1998-03-20","1998-04-17","1998-03-24","Spécialités du monde","Seafood","France","Carnarvon Tigers","0"
10964,"1998-03-20","1998-04-17","1998-03-24","Spécialités du monde","Beverages","France","Côte de Blaye","0"
10964,"1998-03-20","1998-04-17","1998-03-24","Spécialités du monde","Dairy Products","France","Gudbrandsdalsost","0"
10965,"1998-03-20","1998-04-17","1998-03-30","Old World Delicatessen","Produce","USA","Manjimup Dried Apples","0"
10966,"1998-03-20","1998-04-17","1998-04-08","Chop-suey Chinese","Seafood","Switzerland","Gravad lax","0"
10966,"1998-03-20","1998-04-17","1998-04-08","Chop-suey Chinese","Grains/Cereals","Switzerland","Gnocchi di nonna Alice","0.15"
10966,"1998-03-20","1998-04-17","1998-04-08","Chop-suey Chinese","Confections","Switzerland","Tarte au sucre","0.15"
10967,"1998-03-23","1998-04-20","1998-04-02","Toms Spezialitäten","Confections","Germany","Teatime Chocolate Biscuits","0"
10967,"1998-03-23","1998-04-20","1998-04-02","Toms Spezialitäten","Confections","Germany","Maxilaku","0"
10968,"1998-03-23","1998-04-20","1998-04-01","Ernst Handel","Dairy Products","Austria","Queso Manchego La Pastora","0"
10968,"1998-03-23","1998-04-20","1998-04-01","Ernst Handel","Beverages","Austria","Guaraná Fantástica","0"
10968,"1998-03-23","1998-04-20","1998-04-01","Ernst Handel","Grains/Cereals","Austria","Wimmers gute Semmelknödel","0"
10969,"1998-03-23","1998-04-20","1998-03-30","Comércio Mineiro","Seafood","Brazil","Spegesild","0"
10970,"1998-03-24","1998-04-07","1998-04-24","Bólido Comidas preparadas","Grains/Cereals","Spain","Filo Mix","0.2"
10971,"1998-03-24","1998-04-21","1998-04-02","France restauration","Meat/Poultry","France","Thüringer Rostbratwurst","0"
10972,"1998-03-24","1998-04-21","1998-03-26","La corne d'abondance","Meat/Poultry","France","Alice Mutton","0"
10972,"1998-03-24","1998-04-21","1998-03-26","La corne d'abondance","Dairy Products","France","Geitost","0"
10973,"1998-03-24","1998-04-21","1998-03-27","La corne d'abondance","Confections","France","Gumbär Gummibärchen","0"
10973,"1998-03-24","1998-04-21","1998-03-27","La corne d'abondance","Seafood","France","Jack's New England Clam Chowder","0"
10973,"1998-03-24","1998-04-21","1998-03-27","La corne d'abondance","Beverages","France","Rhönbräu Klosterbier","0"
10974,"1998-03-25","1998-04-08","1998-04-03","Split Rail Beer & Ale","Condiments","USA","Vegie-spread","0"
10975,"1998-03-25","1998-04-22","1998-03-27","Bottom-Dollar Markets","Condiments","Canada","Northwoods Cranberry Sauce","0"
10975,"1998-03-25","1998-04-22","1998-03-27","Bottom-Dollar Markets","Beverages","Canada","Rhönbräu Klosterbier","0"
10976,"1998-03-25","1998-05-06","1998-04-03","HILARION-Abastos","Produce","Venezuela","Rössle Sauerkraut","0"
10977,"1998-03-26","1998-04-23","1998-04-10","Folk och fä HB","Beverages","Sweden","Chartreuse verte","0"
10977,"1998-03-26","1998-04-23","1998-04-10","Folk och fä HB","Confections","Sweden","Zaanse koeken","0"
10977,"1998-03-26","1998-04-23","1998-04-10","Folk och fä HB","Produce","Sweden","Manjimup Dried Apples","0"
10977,"1998-03-26","1998-04-23","1998-04-10","Folk och fä HB","Condiments","Sweden","Vegie-spread","0"
10978,"1998-03-26","1998-04-23","1998-04-23","Maison Dewey","Condiments","Belgium","Northwoods Cranberry Sauce","0.15"
10978,"1998-03-26","1998-04-23","1998-04-23","Maison Dewey","Confections","Belgium","Sir Rodney's Scones","0.15"
10978,"1998-03-26","1998-04-23","1998-04-23","Maison Dewey","Seafood","Belgium","Boston Crab Meat","0"
10978,"1998-03-26","1998-04-23","1998-04-23","Maison Dewey","Condiments","Belgium","Gula Malacca","0.15"
10979,"1998-03-26","1998-04-23","1998-03-31","Ernst Handel","Produce","Austria","Uncle Bob's Organic Dried Pears","0"
10979,"1998-03-26","1998-04-23","1998-03-31","Ernst Handel","Dairy Products","Austria","Queso Manchego La Pastora","0"
